Timestamp,Node_ID,CPU_Utilization_%,Memory_Utilization_%,CPU1_Temp_C,CPU2_Temp_C,Inlet_Temp_C,Exhaust_Temp_C,System_Power_W,Avg_Fan_Speed_RPM,Air_Flow_CFM,Voltage_V,Clock_Speed_GHz
2024-01-15 19:25:00,NODE_41,49.08,65.11,61.55,62.22,21.7,72.24,399.1,4866.0,38.67,11.995,2.915
2024-01-15 19:30:00,NODE_41,45.57,63.93,60.78,60.6,21.86,71.58,388.2,4817.0,38.05,11.955,2.855
2024-01-15 19:35:00,NODE_41,43.51,62.49,59.5,59.21,22.3,71.75,378.6,4806.0,38.55,12.013,2.898
2024-01-15 19:40:00,NODE_41,42.29,61.56,58.03,58.26,21.97,66.47,381.1,4743.0,37.48,11.995,2.832
2024-01-15 19:45:00,NODE_41,36.6,60.54,56.56,57.25,21.83,69.99,356.1,4667.0,37.02,11.983,2.821
2024-01-15 19:50:00,NODE_41,31.2,59.59,54.81,55.54,22.23,67.78,327.5,4530.0,38.18,11.929,2.688
2024-01-15 19:55:00,NODE_41,29.3,58.73,53.03,54.31,22.13,65.65,327.8,4396.0,34.78,11.895,2.802
2024-01-15 20:00:00,NODE_41,28.13,58.08,51.66,53.06,22.16,59.65,322.8,4320.0,35.56,11.981,2.736
2024-01-15 20:05:00,NODE_41,25.0,56.57,50.32,52.1,22.28,59.68,311.8,4228.0,34.34,11.99,2.713
2024-01-15 20:10:00,NODE_41,23.28,55.32,49.32,50.66,21.88,61.86,303.5,4113.0,33.02,12.092,2.726
2024-01-15 20:15:00,NODE_41,21.59,54.08,48.07,49.4,21.96,55.41,302.9,4055.0,34.46,12.108,2.71
2024-01-15 20:20:00,NODE_41,19.21,53.17,46.88,47.33,21.94,55.88,281.0,3982.0,29.91,11.937,2.627
2024-01-15 20:25:00,NODE_41,16.41,52.59,45.53,46.06,22.03,53.42,269.5,3875.0,31.38,12.001,2.655
2024-01-15 20:30:00,NODE_41,16.99,51.25,44.9,45.19,22.1,53.41,279.2,3760.0,30.01,11.969,2.661
2024-01-15 20:35:00,NODE_41,15.12,50.59,43.55,44.4,21.4,54.13,268.7,3653.0,29.94,11.981,2.611
2024-01-15 20:40:00,NODE_41,15.1,48.43,42.79,43.22,22.1,49.79,275.9,3543.0,28.76,11.94,2.626
2024-01-15 20:45:00,NODE_41,13.5,47.09,41.83,42.58,22.21,50.23,261.5,3494.0,28.43,12.042,2.597
2024-01-15 20:50:00,NODE_41,12.42,46.05,40.36,41.68,22.09,47.16,257.5,3361.0,28.42,11.952,2.569
2024-01-15 20:55:00,NODE_41,11.59,44.71,39.72,41.2,22.1,50.39,248.5,3298.0,27.97,11.959,2.588
2024-01-15 21:00:00,NODE_41,12.31,44.25,38.88,40.19,22.19,49.23,265.1,3277.0,25.92,11.948,2.651
2024-01-15 21:05:00,NODE_41,10.28,43.07,38.6,39.6,22.01,47.66,251.6,3203.0,25.42,11.993,2.599
2024-01-15 21:10:00,NODE_41,9.34,43.04,37.48,39.01,22.36,49.6,240.7,3135.0,26.04,11.946,2.55
2024-01-15 21:15:00,NODE_41,11.36,42.69,37.19,38.21,21.83,48.41,251.9,3102.0,25.31,11.88,2.646
2024-01-15 21:20:00,NODE_41,12.1,41.09,37.2,37.81,21.97,49.73,261.2,2998.0,24.26,11.95,2.597
2024-01-15 21:25:00,NODE_41,12.9,39.9,36.81,37.28,22.11,45.82,261.3,2971.0,23.5,12.015,2.554
2024-01-15 21:30:00,NODE_41,14.1,40.34,37.02,37.44,22.06,46.31,269.0,2889.0,21.35,11.946,2.598
2024-01-15 21:35:00,NODE_41,14.94,39.78,37.08,37.54,21.77,48.45,271.0,2843.0,22.54,11.935,2.614
2024-01-15 21:40:00,NODE_41,13.96,39.49,36.88,37.62,22.09,45.25,259.3,2834.0,23.33,12.086,2.571
2024-01-15 21:45:00,NODE_41,15.6,39.15,36.79,37.75,21.98,45.05,262.4,2801.0,22.72,11.907,2.665
2024-01-15 21:50:00,NODE_41,14.53,39.14,37.41,37.73,21.89,45.18,267.6,2785.0,22.71,12.025,2.614
2024-01-15 21:55:00,NODE_41,13.52,38.58,36.97,37.74,21.86,48.15,268.3,2776.0,20.75,11.951,2.625
2024-01-15 22:00:00,NODE_41,12.35,38.05,36.83,37.32,21.71,44.95,263.9,2732.0,23.63,12.032,2.597
2024-01-15 22:05:00,NODE_41,14.23,37.8,37.2,37.58,21.99,47.44,262.3,2654.0,23.24,11.948,2.63
2024-01-15 22:10:00,NODE_41,14.24,38.86,36.94,37.67,22.23,49.14,264.5,2620.0,23.22,12.01,2.599
2024-01-15 22:15:00,NODE_41,13.67,39.4,37.03,37.69,22.31,43.76,269.2,2626.0,23.43,12.12,2.599
2024-01-15 22:20:00,NODE_41,13.66,38.57,37.42,37.37,21.97,48.04,262.1,2616.0,22.25,11.967,2.605
2024-01-15 22:25:00,NODE_41,11.13,36.98,37.15,36.66,21.52,48.94,242.2,2643.0,20.32,11.963,2.588
2024-01-15 22:30:00,NODE_41,9.83,36.97,36.15,36.42,21.9,47.73,244.2,2611.0,20.59,12.085,2.565
2024-01-15 22:35:00,NODE_41,8.93,38.12,36.08,36.65,22.01,44.34,242.9,2622.0,20.88,12.082,2.589
2024-01-15 22:40:00,NODE_41,9.57,37.32,36.0,36.6,21.86,42.58,241.0,2585.0,19.31,11.987,2.535
2024-01-15 22:45:00,NODE_41,10.13,37.93,35.29,36.34,22.23,42.56,248.6,2607.0,20.49,11.97,2.559
2024-01-15 22:50:00,NODE_41,8.88,37.68,35.01,36.07,22.12,45.95,241.1,2566.0,20.28,12.012,2.574
2024-01-15 22:55:00,NODE_41,8.01,36.97,34.59,35.73,22.12,42.68,238.0,2557.0,20.16,11.988,2.54
2024-01-15 23:00:00,NODE_41,7.34,37.7,35.27,35.72,22.02,43.9,243.2,2517.0,20.5,12.002,2.557
2024-01-15 23:05:00,NODE_41,6.27,36.92,34.79,35.42,22.17,45.76,228.0,2517.0,20.4,12.003,2.575
2024-01-15 23:10:00,NODE_41,5.05,36.5,34.6,35.27,21.89,43.49,229.9,2483.0,21.42,12.021,2.541
2024-01-15 23:15:00,NODE_41,5.42,36.29,34.64,34.45,21.77,44.65,240.4,2455.0,18.82,12.03,2.567
2024-01-15 23:20:00,NODE_41,6.03,36.18,34.31,34.38,21.79,42.91,233.0,2405.0,19.22,11.848,2.603
2024-01-15 23:25:00,NODE_41,7.93,36.77,34.69,34.55,21.85,41.37,235.8,2396.0,20.82,11.979,2.512
2024-01-15 23:30:00,NODE_41,7.64,36.56,34.85,34.35,22.24,44.4,239.4,2412.0,20.5,12.006,2.565
2024-01-15 23:35:00,NODE_41,10.66,35.51,34.91,34.6,21.87,46.29,262.4,2342.0,19.52,11.957,2.567
2024-01-15 23:40:00,NODE_41,11.46,35.09,35.42,34.66,21.88,43.1,262.1,2307.0,19.43,12.096,2.673
2024-01-15 23:45:00,NODE_41,10.13,34.94,35.48,35.27,22.07,45.22,254.7,2306.0,18.65,11.992,2.587
2024-01-15 23:50:00,NODE_41,8.34,34.91,34.92,34.93,22.01,41.74,250.3,2274.0,17.5,11.942,2.57
2024-01-15 23:55:00,NODE_41,8.67,35.02,35.17,35.76,22.15,43.97,240.9,2302.0,18.66,12.009,2.547
2024-01-15 00:00:00,NODE_42,14.38,35.01,40.75,41.25,18.38,47.36,237.1,3288.0,27.86,12.075,2.615
2024-01-15 00:05:00,NODE_42,14.94,35.86,40.53,40.67,18.67,50.1,241.5,3236.0,25.76,11.908,2.616
2024-01-15 00:10:00,NODE_42,15.6,36.5,39.99,39.33,18.93,48.2,250.9,3162.0,25.41,11.927,2.632
2024-01-15 00:15:00,NODE_42,16.07,37.42,39.74,39.35,18.92,50.65,240.7,3161.0,24.47,12.011,2.652
2024-01-15 00:20:00,NODE_42,16.19,37.92,39.7,39.18,18.67,46.84,243.7,3072.0,23.81,12.07,2.616
2024-01-15 00:25:00,NODE_42,16.37,37.95,39.88,38.95,18.81,50.78,252.6,3046.0,24.61,11.977,2.635
2024-01-15 00:30:00,NODE_42,17.96,38.01,39.3,39.28,18.55,49.61,248.2,2978.0,22.96,12.032,2.611
2024-01-15 00:35:00,NODE_42,17.84,37.84,39.24,39.16,18.32,51.15,241.4,2959.0,21.12,11.99,2.61
2024-01-15 00:40:00,NODE_42,15.29,38.65,39.21,39.03,18.28,48.58,235.5,2903.0,24.13,11.99,2.556
2024-01-15 00:45:00,NODE_42,16.72,39.51,38.99,38.42,19.04,46.79,245.4,2859.0,21.15,12.001,2.623
2024-01-15 00:50:00,NODE_42,16.28,39.73,39.03,38.73,18.77,46.34,248.0,2882.0,22.1,12.028,2.681
2024-01-15 00:55:00,NODE_42,15.03,39.01,38.84,38.75,18.29,50.51,240.5,2878.0,23.31,12.059,2.619
2024-01-15 01:00:00,NODE_42,17.7,40.31,38.97,39.36,18.81,47.33,252.4,2850.0,22.68,11.948,2.696
2024-01-15 01:05:00,NODE_42,19.45,41.63,39.22,39.61,18.88,49.19,259.7,2799.0,22.11,12.033,2.69
2024-01-15 01:10:00,NODE_42,17.4,42.21,39.9,39.47,18.67,47.04,255.1,2747.0,20.7,12.005,2.611
2024-01-15 01:15:00,NODE_42,17.62,42.18,39.86,39.86,18.88,48.02,249.2,2773.0,21.19,11.954,2.652
2024-01-15 01:20:00,NODE_42,19.7,42.05,40.21,39.98,18.84,50.95,260.6,2740.0,20.91,12.087,2.678
2024-01-15 01:25:00,NODE_42,20.16,42.07,39.76,40.07,18.84,47.08,253.6,2798.0,22.18,12.058,2.677
2024-01-15 01:30:00,NODE_42,17.35,42.62,39.25,39.72,18.64,46.68,252.8,2822.0,23.67,12.025,2.642
2024-01-15 01:35:00,NODE_42,16.32,41.65,39.26,40.6,18.82,50.67,235.1,2805.0,21.76,11.974,2.613
2024-01-15 01:40:00,NODE_42,18.53,40.92,38.93,40.22,18.51,46.69,248.5,2795.0,21.03,11.938,2.649
2024-01-15 01:45:00,NODE_42,18.21,41.66,39.08,39.77,18.88,51.82,255.9,2754.0,23.33,12.053,2.665
2024-01-15 01:50:00,NODE_42,18.01,41.46,39.59,40.08,19.02,50.16,252.8,2682.0,22.08,12.024,2.647
2024-01-15 01:55:00,NODE_42,15.48,41.3,38.79,39.72,18.89,46.97,238.9,2689.0,22.72,12.016,2.607
2024-01-15 02:00:00,NODE_42,17.83,41.64,38.92,39.67,18.6,50.48,251.9,2656.0,20.7,12.032,2.64
2024-01-15 02:05:00,NODE_42,17.94,41.57,38.95,39.28,18.79,51.47,253.9,2690.0,21.76,11.949,2.668
2024-01-15 02:10:00,NODE_42,19.89,40.63,39.61,39.42,18.9,51.43,262.9,2682.0,21.89,11.978,2.61
2024-01-15 02:15:00,NODE_42,18.66,40.3,39.77,39.24,18.75,46.98,245.8,2725.0,21.44,12.002,2.666
2024-01-15 02:20:00,NODE_42,18.59,39.2,39.3,39.34,18.73,50.0,250.1,2721.0,21.56,11.899,2.583
2024-01-15 02:25:00,NODE_42,18.32,38.92,39.01,39.6,18.63,48.96,253.2,2731.0,21.38,12.086,2.678
2024-01-15 02:30:00,NODE_42,17.92,37.72,38.91,39.64,18.51,49.48,247.0,2713.0,22.1,11.999,2.649
2024-01-15 02:35:00,NODE_42,15.88,37.79,38.91,39.44,18.89,45.95,246.7,2717.0,21.44,11.999,2.65
2024-01-15 02:40:00,NODE_42,15.46,37.72,38.51,38.59,19.09,47.84,244.1,2732.0,23.04,11.988,2.689
2024-01-15 02:45:00,NODE_42,15.02,37.66,38.69,38.8,19.11,48.36,234.5,2738.0,21.82,11.982,2.638
2024-01-15 02:50:00,NODE_42,15.78,37.46,38.46,38.85,18.49,46.21,243.4,2774.0,20.96,12.095,2.66
2024-01-15 02:55:00,NODE_42,19.38,37.45,38.48,39.13,18.96,49.92,264.9,2762.0,22.66,11.963,2.638
2024-01-15 03:00:00,NODE_42,18.96,37.64,38.98,39.13,18.48,49.93,246.6,2752.0,21.4,11.967,2.614
2024-01-15 03:05:00,NODE_42,21.42,38.73,39.5,39.91,18.73,48.46,257.6,2729.0,21.92,11.991,2.629
2024-01-15 03:10:00,NODE_42,21.99,38.63,40.0,40.84,18.28,48.05,266.4,2713.0,21.96,12.065,2.691
2024-01-15 03:15:00,NODE_42,21.77,38.31,40.28,40.43,18.74,49.04,265.4,2768.0,23.0,11.986,2.631
2024-01-15 03:20:00,NODE_42,20.92,38.63,40.3,40.31,18.78,48.53,262.0,2757.0,23.09,12.106,2.673
2024-01-15 03:25:00,NODE_42,19.6,38.36,40.35,40.26,18.49,47.78,251.8,2778.0,25.02,11.968,2.642
2024-01-15 03:30:00,NODE_42,19.26,39.16,40.44,39.68,18.52,49.32,257.0,2784.0,19.99,11.942,2.643
2024-01-15 03:35:00,NODE_42,21.19,39.05,40.84,39.57,18.94,50.08,267.9,2770.0,22.71,11.992,2.63
2024-01-15 03:40:00,NODE_42,19.61,38.29,41.07,39.23,18.65,52.45,250.2,2802.0,20.8,12.045,2.651
2024-01-15 03:45:00,NODE_42,17.22,38.58,40.93,39.17,18.69,52.35,251.3,2832.0,21.62,11.953,2.661
2024-01-15 03:50:00,NODE_42,18.02,39.15,40.66,39.51,18.49,52.33,249.0,2868.0,21.74,11.998,2.62
2024-01-15 03:55:00,NODE_42,15.81,39.22,39.68,39.47,18.85,49.65,235.2,2882.0,22.25,11.991,2.638
2024-01-15 04:00:00,NODE_42,19.15,39.05,39.52,39.57,18.81,46.76,256.8,2871.0,21.83,11.99,2.715
2024-01-15 04:05:00,NODE_42,22.01,39.19,39.98,39.81,18.93,47.53,261.0,2871.0,23.03,11.967,2.679
2024-01-15 04:10:00,NODE_42,20.26,38.6,39.76,40.05,19.05,51.57,260.7,2820.0,21.04,11.989,2.642
2024-01-15 04:15:00,NODE_42,20.05,39.0,39.48,39.93,18.62,48.31,267.7,2808.0,22.04,11.947,2.607
2024-01-15 04:20:00,NODE_42,16.2,38.7,39.66,39.52,18.6,51.23,241.4,2803.0,19.8,11.96,2.59
2024-01-15 04:25:00,NODE_42,16.69,38.76,39.57,40.02,19.01,50.21,242.3,2842.0,21.77,12.011,2.563
2024-01-15 04:30:00,NODE_42,16.71,39.03,39.74,39.82,18.44,49.87,254.7,2861.0,22.52,12.067,2.633
2024-01-15 04:35:00,NODE_42,17.55,38.82,39.4,39.08,18.97,48.39,251.5,2834.0,22.63,12.021,2.667
2024-01-15 04:40:00,NODE_42,17.26,38.59,39.27,38.63,18.91,50.5,247.8,2817.0,22.1,12.0,2.584
2024-01-15 04:45:00,NODE_42,17.56,38.57,38.44,38.71,18.79,50.56,247.7,2834.0,24.3,11.928,2.683
2024-01-15 04:50:00,NODE_42,20.06,38.4,38.15,38.91,18.44,48.02,255.4,2795.0,22.11,12.024,2.635
2024-01-15 04:55:00,NODE_42,20.29,38.79,38.69,39.46,19.0,51.41,258.9,2793.0,23.46,12.04,2.638
2024-01-15 05:00:00,NODE_42,20.2,38.34,38.4,39.54,18.46,50.29,263.9,2735.0,24.14,11.978,2.652
2024-01-15 05:05:00,NODE_42,21.37,38.75,38.66,39.78,18.5,47.22,273.1,2725.0,20.83,12.0,2.642
2024-01-15 05:10:00,NODE_42,22.82,39.05,39.34,39.66,18.12,50.48,267.4,2697.0,21.73,11.965,2.7
2024-01-15 05:15:00,NODE_42,23.25,39.81,39.38,40.13,18.68,50.77,269.2,2708.0,21.56,12.013,2.658
2024-01-15 05:20:00,NODE_42,21.16,39.25,39.77,40.32,18.71,50.36,265.1,2656.0,20.21,11.969,2.667
2024-01-15 05:25:00,NODE_42,20.44,39.08,39.58,40.12,18.9,48.92,262.5,2665.0,20.41,11.961,2.634
2024-01-15 05:30:00,NODE_42,19.43,40.1,39.94,40.48,18.72,50.04,247.9,2677.0,22.83,12.05,2.66
2024-01-15 05:35:00,NODE_42,20.74,40.49,40.36,40.46,18.61,53.02,269.9,2723.0,21.53,12.039,2.661
2024-01-15 05:40:00,NODE_42,19.97,39.83,40.36,40.16,18.69,52.82,255.1,2725.0,23.24,11.997,2.619
2024-01-15 05:45:00,NODE_42,22.33,39.77,40.31,40.64,19.01,53.4,266.2,2736.0,21.81,11.982,2.659
2024-01-15 05:50:00,NODE_42,21.64,39.44,40.4,40.25,18.18,48.53,263.4,2747.0,21.92,11.992,2.711
2024-01-15 05:55:00,NODE_42,20.04,38.47,40.6,39.65,18.7,49.21,258.8,2749.0,22.26,12.023,2.644
2024-01-15 06:00:00,NODE_42,18.43,38.14,40.39,39.88,18.92,50.67,254.2,2717.0,22.43,12.054,2.628
2024-01-15 06:05:00,NODE_42,17.73,37.96,40.42,39.0,18.71,50.14,255.4,2707.0,20.62,11.917,2.603
2024-01-15 06:10:00,NODE_42,20.4,38.23,40.37,39.43,18.8,47.87,269.0,2701.0,23.42,11.992,2.634
2024-01-15 06:15:00,NODE_42,20.82,39.03,40.29,39.42,18.64,51.37,264.5,2786.0,22.06,12.04,2.659
2024-01-15 06:20:00,NODE_42,21.65,39.39,40.86,39.93,18.68,48.31,261.9,2744.0,23.06,12.132,2.665
2024-01-15 06:25:00,NODE_42,19.25,40.38,40.48,39.86,18.55,47.96,257.4,2762.0,22.69,12.054,2.656
2024-01-15 06:30:00,NODE_42,18.8,40.12,40.35,40.27,18.67,48.97,243.4,2782.0,23.05,11.946,2.612
2024-01-15 06:35:00,NODE_42,20.86,40.14,40.33,39.71,18.79,47.87,258.3,2752.0,23.28,12.009,2.616
2024-01-15 06:40:00,NODE_42,22.46,40.22,40.83,40.6,18.71,48.75,273.1,2759.0,23.13,12.005,2.69
2024-01-15 06:45:00,NODE_42,24.08,40.73,40.66,41.07,18.67,52.42,273.3,2786.0,23.6,11.991,2.699
2024-01-15 06:50:00,NODE_42,21.78,41.04,40.92,40.91,18.85,49.95,267.5,2791.0,22.91,11.988,2.641
2024-01-15 06:55:00,NODE_42,25.1,41.34,41.14,41.23,18.83,51.8,277.8,2847.0,23.36,11.969,2.689
2024-01-15 07:00:00,NODE_42,25.38,41.81,41.86,41.49,18.65,49.37,281.3,2855.0,23.27,11.981,2.712
2024-01-15 07:05:00,NODE_42,27.01,41.7,42.01,41.92,18.56,50.18,295.2,2849.0,23.78,12.021,2.708
2024-01-15 07:10:00,NODE_42,27.76,41.18,42.43,42.0,18.71,55.51,294.2,2836.0,21.91,12.042,2.746
2024-01-15 07:15:00,NODE_42,27.6,41.69,42.56,42.17,18.72,52.95,285.4,2857.0,23.98,11.914,2.704
2024-01-15 07:20:00,NODE_42,26.72,41.09,42.92,42.35,19.08,51.75,293.9,2904.0,22.97,12.006,2.715
2024-01-15 07:25:00,NODE_42,26.46,40.62,42.74,42.47,18.31,56.03,275.9,2923.0,22.38,12.039,2.702
2024-01-15 07:30:00,NODE_42,29.34,41.62,43.25,42.72,18.57,55.7,308.5,2916.0,23.65,11.988,2.718
2024-01-15 07:35:00,NODE_42,29.66,42.05,43.88,42.54,18.88,56.53,293.0,2974.0,26.08,11.964,2.761
2024-01-15 07:40:00,NODE_42,28.28,42.19,43.55,43.16,19.03,51.03,280.3,3008.0,23.33,12.051,2.749
2024-01-15 07:45:00,NODE_42,29.11,42.08,43.29,43.49,18.58,54.64,294.6,2996.0,23.28,11.94,2.733
2024-01-15 07:50:00,NODE_42,28.59,42.19,43.52,43.74,18.94,55.39,289.0,3037.0,24.35,11.989,2.716
2024-01-15 07:55:00,NODE_42,31.41,42.36,44.36,44.74,18.67,56.72,311.0,3029.0,21.16,11.957,2.753
2024-01-15 08:00:00,NODE_42,33.36,41.94,44.17,45.21,18.64,54.88,306.2,3066.0,24.59,11.977,2.751
2024-01-15 08:05:00,NODE_42,32.96,41.95,44.83,45.47,18.59,57.64,306.2,3080.0,23.84,12.021,2.813
2024-01-15 08:10:00,NODE_42,32.72,41.53,45.23,45.22,19.11,53.51,302.0,3110.0,24.54,12.035,2.726
2024-01-15 08:15:00,NODE_42,33.41,41.83,45.33,45.94,19.13,57.76,315.6,3095.0,26.24,12.054,2.739
2024-01-15 08:20:00,NODE_42,33.7,42.83,45.53,45.39,18.84,57.75,309.2,3104.0,25.37,12.027,2.774
2024-01-15 08:25:00,NODE_42,32.1,42.81,45.52,45.78,18.49,57.34,302.9,3091.0,25.47,12.06,2.738
2024-01-15 08:30:00,NODE_42,33.53,42.69,45.7,45.81,18.96,58.05,315.4,3164.0,25.91,11.945,2.767
2024-01-15 08:35:00,NODE_42,33.08,43.65,45.89,46.67,18.89,59.53,307.4,3197.0,26.39,12.041,2.738
2024-01-15 08:40:00,NODE_42,35.39,43.83,45.74,46.9,18.8,58.07,318.4,3202.0,26.15,11.97,2.823
2024-01-15 08:45:00,NODE_42,33.72,44.55,45.53,46.86,18.58,54.4,310.0,3183.0,25.8,11.982,2.717
2024-01-15 08:50:00,NODE_42,33.76,44.93,45.41,47.4,18.76,56.8,304.2,3175.0,26.03,11.971,2.777
2024-01-15 08:55:00,NODE_42,34.59,45.53,45.68,47.43,18.88,55.98,317.8,3163.0,25.64,12.021,2.782
2024-01-15 09:00:00,NODE_42,31.85,45.04,45.5,47.4,18.79,55.05,309.6,3151.0,24.65,12.06,2.738
2024-01-15 09:05:00,NODE_42,32.56,45.15,45.75,47.36,18.51,59.06,310.1,3122.0,24.3,11.922,2.741
2024-01-15 09:10:00,NODE_42,30.93,43.97,45.98,47.38,18.61,57.44,289.7,3167.0,25.04,11.956,2.761
2024-01-15 09:15:00,NODE_42,32.25,44.25,45.59,47.59,18.37,57.48,297.7,3176.0,25.74,11.991,2.742
2024-01-15 09:20:00,NODE_42,33.07,44.32,45.7,47.65,18.71,58.17,313.1,3180.0,24.99,12.047,2.751
2024-01-15 09:25:00,NODE_42,31.42,44.51,46.06,47.99,18.82,54.56,287.5,3145.0,23.63,12.025,2.726
2024-01-15 09:30:00,NODE_42,31.37,45.13,46.08,48.02,18.51,56.59,296.4,3154.0,25.18,12.03,2.737
2024-01-15 09:35:00,NODE_42,31.84,44.86,45.82,48.03,18.82,54.96,300.9,3203.0,22.96,12.014,2.781
2024-01-15 09:40:00,NODE_42,35.7,45.07,46.02,48.4,18.69,54.23,319.6,3230.0,25.49,12.014,2.781
2024-01-15 09:45:00,NODE_42,44.18,46.21,46.6,48.37,18.71,54.87,347.5,3186.0,25.61,11.944,2.918
2024-01-15 09:50:00,NODE_42,49.85,47.08,47.7,49.16,18.64,56.25,367.8,3214.0,26.27,12.061,2.925
2024-01-15 09:55:00,NODE_42,55.68,47.93,49.54,50.63,18.73,60.05,390.7,3277.0,27.11,12.011,2.961
2024-01-15 10:00:00,NODE_42,61.15,49.32,50.97,52.41,19.08,65.95,412.6,3309.0,24.17,11.977,3.038
2024-01-15 10:05:00,NODE_42,64.43,50.54,52.53,53.7,19.0,64.62,421.4,3342.0,26.06,12.075,3.019
2024-01-15 10:10:00,NODE_42,64.87,51.49,53.44,55.57,18.64,63.38,422.7,3384.0,27.53,12.039,3.013
2024-01-15 10:15:00,NODE_42,67.11,52.25,54.98,56.72,18.68,67.21,423.0,3447.0,27.12,11.988,2.969
2024-01-15 10:20:00,NODE_42,69.48,53.31,56.52,57.84,18.58,70.56,439.4,3558.0,28.09,12.093,3.067
2024-01-15 10:25:00,NODE_42,69.82,53.98,57.96,59.88,18.9,71.23,438.6,3661.0,29.68,12.027,3.065
2024-01-15 10:30:00,NODE_42,71.38,54.93,59.06,61.16,19.21,68.99,447.7,3731.0,30.1,12.055,3.086
2024-01-15 10:35:00,NODE_42,71.3,55.12,60.79,62.01,18.54,73.45,455.9,3815.0,30.99,12.12,3.074
2024-01-15 10:40:00,NODE_42,69.86,55.82,61.83,62.82,18.83,72.68,444.5,3911.0,32.45,12.034,3.119
2024-01-15 10:45:00,NODE_42,72.62,57.25,62.1,63.69,18.7,74.55,446.9,4050.0,31.67,11.955,3.063
2024-01-15 10:50:00,NODE_42,75.96,57.86,62.59,64.03,18.8,76.78,459.2,4120.0,34.28,12.071,3.171
2024-01-15 10:55:00,NODE_42,80.11,59.08,63.48,64.59,18.75,77.0,486.1,4214.0,32.49,12.052,3.168
2024-01-15 11:00:00,NODE_42,80.82,59.8,64.87,65.75,18.9,77.22,479.0,4319.0,35.11,11.971,3.156
2024-01-15 11:05:00,NODE_42,81.96,61.37,65.95,66.1,18.99,79.84,488.4,4393.0,34.82,12.005,3.122
2024-01-15 11:10:00,NODE_42,83.57,62.68,66.91,67.29,18.97,81.04,498.1,4466.0,37.41,11.99,3.141
2024-01-15 11:15:00,NODE_42,82.57,63.63,67.44,67.86,18.84,83.37,491.8,4602.0,39.2,11.963,3.108
2024-01-15 11:20:00,NODE_42,87.94,65.47,68.62,69.32,18.87,83.29,508.0,4676.0,38.91,11.965,3.145
2024-01-15 11:25:00,NODE_42,89.97,65.09,69.65,69.92,18.41,83.88,517.0,4718.0,37.19,11.963,3.193
2024-01-15 11:30:00,NODE_42,89.58,65.99,70.17,70.58,18.66,85.51,521.9,4744.0,39.28,11.962,3.202
2024-01-15 11:35:00,NODE_42,90.37,66.63,71.16,71.37,18.56,84.21,524.5,4801.0,36.24,12.029,3.243
2024-01-15 11:40:00,NODE_42,88.78,66.03,71.77,71.79,18.4,83.03,518.8,4819.0,40.36,11.971,3.23
2024-01-15 11:45:00,NODE_42,89.95,66.85,72.07,72.18,18.57,85.74,515.7,4923.0,39.6,11.976,3.172
2024-01-15 11:50:00,NODE_42,89.65,67.45,72.52,72.69,18.66,86.76,515.3,4972.0,40.94,12.018,3.195
2024-01-15 11:55:00,NODE_42,90.96,68.59,72.81,73.12,18.61,86.14,529.1,5079.0,40.98,12.043,3.257
2024-01-15 12:00:00,NODE_42,92.54,68.76,73.0,73.63,19.01,87.53,528.4,5111.0,41.3,11.928,3.215
2024-01-15 12:05:00,NODE_42,92.49,69.39,73.61,73.84,18.41,86.85,529.7,5196.0,39.57,11.921,3.236
2024-01-15 12:10:00,NODE_42,91.97,70.26,73.69,73.7,18.77,84.45,522.2,5214.0,42.02,11.937,3.264
2024-01-15 12:15:00,NODE_42,91.88,70.71,73.86,74.2,18.46,88.88,523.7,5242.0,42.12,11.995,3.134
2024-01-15 12:20:00,NODE_42,92.5,70.55,73.73,74.36,18.54,89.26,532.2,5287.0,42.64,12.051,3.274
2024-01-15 12:25:00,NODE_42,91.4,71.33,74.06,74.64,18.66,87.67,533.0,5291.0,41.48,11.96,3.265
2024-01-15 12:30:00,NODE_42,90.35,71.3,74.33,74.33,19.0,87.18,518.5,5367.0,43.76,12.027,3.271
2024-01-15 12:35:00,NODE_42,86.98,71.39,73.55,73.7,18.86,87.56,500.9,5355.0,43.06,11.939,3.214
2024-01-15 12:40:00,NODE_42,87.46,72.05,74.11,74.27,18.97,87.77,509.1,5296.0,43.0,11.935,3.218
2024-01-15 12:45:00,NODE_42,85.77,71.72,73.57,74.63,18.88,89.46,498.3,5295.0,42.21,11.996,3.197
2024-01-15 12:50:00,NODE_42,82.64,71.77,73.25,74.4,18.83,87.89,496.5,5320.0,43.92,12.034,3.159
2024-01-15 12:55:00,NODE_42,80.35,71.03,72.16,73.99,18.57,85.29,484.1,5362.0,43.41,11.992,3.141
2024-01-15 13:00:00,NODE_42,79.11,71.74,71.68,73.65,18.92,81.84,481.0,5374.0,44.49,11.918,3.146
2024-01-15 13:05:00,NODE_42,76.26,71.37,70.83,73.08,18.87,83.63,470.8,5404.0,39.57,11.93,3.097
2024-01-15 13:10:00,NODE_42,72.92,71.19,70.5,72.82,19.06,85.32,468.4,5372.0,44.25,12.05,3.031
2024-01-15 13:15:00,NODE_42,67.94,70.39,69.04,71.52,18.64,81.47,428.4,5358.0,43.08,11.888,3.022
2024-01-15 13:20:00,NODE_42,65.64,70.8,68.15,70.4,18.92,78.26,420.4,5355.0,41.64,11.977,3.039
